<<<<<<< HEAD
date,y_true,y_pred
2022-07-27,0.0314931178934208,0.011755206905351041
2022-07-28,0.033097741768558064,0.008235723758226994
2022-07-29,-0.016213985776290962,0.006971671032134093
2022-08-01,-0.01981644229109536,-0.0013822316809603975
2022-08-02,-0.024138607067499374,0.0006357759619169633
2022-08-03,-0.04649535529025961,0.01640814288175096
2022-08-04,-0.04285679793333874,0.008757374904332803
2022-08-05,-0.051345925943858006,-0.003162200295638498
2022-08-08,-0.05382696917609908,0.005180433826304957
2022-08-09,-0.032988938859730976,0.002951095043606755
2022-08-10,-0.046691587895053566,0.002571484358881833
2022-08-11,-0.03188171146926544,0.00111564261140779
2022-08-12,-0.03776633106997784,-0.007898504605134495
2022-08-15,-0.08338385487100985,-0.008090293626515638
2022-08-16,-0.08168489643948473,-0.006141629838740718
2022-08-17,-0.08562053205216691,-0.007405682564833619
2022-08-18,-0.09519643366284514,-0.010092670692656699
2022-08-19,-0.07575975270592705,-0.010092670692656699
2022-08-22,-0.06694009552367297,-0.010092670692656699
2022-08-23,-0.08099291768098926,-0.05232453904510986
2022-08-24,-0.09162026466106521,-0.05026808763892777
2022-08-25,-0.11927371362540262,-0.05232453904510986
2022-08-26,-0.09743551084015967,-0.05232453904510986
2022-08-29,-0.09374720595039832,-0.03634741079451627
2022-08-30,-0.0656584043626921,-0.03634741079451627
2022-08-31,-0.07816154766585359,-0.03634741079451627
2022-09-01,-0.09525530603870702,-0.03472989220609877
2022-09-02,-0.061472730540459763,-0.03472989220609877
2022-09-06,-0.0287261442714013,-0.03472989220609877
2022-09-07,-0.048088570932421804,-0.03472989220609877
2022-09-08,-0.06402612057908907,-0.03362620174680523
2022-09-09,-0.1040528293325983,-0.039685538433385396
2022-09-12,-0.12034783438442564,-0.04048721798674829
2022-09-13,-0.0861836422260418,-0.03889443633064917
2022-09-14,-0.09266010012333548,-0.028437199908777407
2022-09-15,-0.058019875231589135,-0.024346457685930543
2022-09-16,-0.07244008714605321,-0.02119645787584003
2022-09-19,-0.05592587826523299,0.02801767422249208
2022-09-20,-0.03374209169716258,0.029687109831510423
2022-09-21,-0.0235565330293388,0.008921473578083214
2022-09-22,-0.023542301320195413,0.008921473578083214
2022-09-23,0.01723060198411841,0.008921473578083214
2022-09-26,0.03996596305343858,0.008921473578083214
2022-09-27,0.05927679013693887,0.008921473578083214
2022-09-28,0.0310096348475144,0.008921473578083214
2022-09-29,0.04738278342839064,0.023082647835153118
2022-09-30,0.08914272915632138,0.023082647835153118
2022-10-03,0.05346280788849267,0.02382824095865787
2022-10-04,0.017329417678571435,0.029381323979017274
2022-10-05,-0.005887188734840398,0.02821597473706566
2022-10-06,-0.005868167202661478,0.02821597473706566
2022-10-07,0.037376994955545806,0.029381323979017274
2022-10-10,0.05535803566488906,0.029381323979017274
2022-10-11,0.0678146139655127,0.029381323979017274
2022-10-12,0.04927641911620717,0.029381323979017274
2022-10-13,0.07847637784514361,0.02382824095865787
2022-10-14,0.11430808377383661,0.02382824095865787
2022-10-17,0.07714955564023218,0.015576958758345411
2022-10-18,0.07372079864186154,0.015576958758345411
2022-10-19,0.07313432835816447,0.015118662329252732
2022-10-20,0.07889767658269098,0.010520962601474563
2022-10-21,0.05808330438941112,0.010214755204699234
2022-10-24,0.041491804576964775,0.007099393566191854
2022-10-25,0.038917177595426455,0.007099393566191854
2022-10-26,0.05340034553168871,0.0052573690874471645
2022-10-27,0.05881888520432588,0.0052573690874471645
2022-10-28,0.017711171662132985,0.0052573690874471645
2022-10-31,0.02335516946754712,0.004593755983938685
2022-11-01,0.06023093727250495,0.0052573690874471645
2022-11-02,0.08672339744459112,0.0052573690874471645
2022-11-03,0.09676289048815279,0.007099393566191854
2022-11-04,0.06175102962674939,0.007099393566191854
2022-11-07,0.03653112251593438,0.0052573690874471645
2022-11-08,0.029214659685804056,0.0052573690874471645
2022-11-09,0.05909710528408185,0.011163971419672906
2022-11-10,-0.0035724239274855796,0.011163971419672906
2022-11-11,0.0011041128201487727,-0.008443635792680575
2022-11-14,0.017336505365597388,-0.044513956822059005
2022-11-15,0.002283620668037667,-0.044513956822059005
2022-11-16,-0.014717410544931253,-0.010159205815700676
2022-11-17,-0.023307122564975025,-0.02971818684471312
2022-11-18,-0.035966228996727634,-0.03219918348940728
2022-11-21,-0.03112417639192777,-0.03498577338132629
2022-11-22,-0.02969452918470883,-0.033866365469923505
2022-11-23,-0.049526495056905984,-0.033866365469923505
2022-11-25,-0.04384528432708845,-0.035441796415955115
2022-11-28,-0.03217218956315937,-0.0355516037411791
2022-11-29,-0.04255578424738782,-0.03350093434721887
2022-11-30,-0.055086856988951216,-0.03350093434721887
2022-12-01,-0.05688179153276285,-0.0355516037411791
2022-12-02,-0.05976748507263474,-0.08344432196376235
2022-12-05,-0.03515183695731383,-0.08257504480141029
2022-12-06,-0.03221359552215419,-0.08201257181998761
2022-12-07,-0.008333105119924022,-0.08201257181998761
2022-12-08,-0.01659919782598629,-0.08160299169049302
2022-12-09,-0.0022493487161378,-0.0801586146830168
2022-12-12,-0.003989630894164153,-0.026971725470625325
2022-12-13,-0.007873647962940322,-0.016820412360096654
2022-12-14,0.0023840447969618594,-0.0799619024260274
2022-12-15,0.02563661557390251,-0.027215474920147274
2022-12-16,0.02144702168179813,-0.01910567072347092
2022-12-19,0.02268301668316708,-0.01910567072347092
2022-12-20,0.04031113680562792,-0.01910567072347092
2022-12-21,0.037283483934457795,-0.01910567072347092
2022-12-22,0.051166211388865346,-0.01910567072347092
2022-12-23,0.04554595074534862,-0.01910567072347092
2022-12-27,0.0612218143681198,-0.017009874339815132
2022-12-28,0.0770456114266842,-0.011868581291183953
2022-12-29,0.044726684748416234,-0.009653563901804312
2022-12-30,0.06288732578509748,-0.008251618867212082
2023-01-03,0.07872485688757691,0.006997686247703789
2023-01-04,0.08604336043342431,0.006997686247703789
2023-01-05,0.08690495018180333,0.006997686247703789
2023-01-06,0.05604514533106886,0.006997686247703789
2023-01-09,0.07046356932917552,0.006997686247703789
2023-01-10,0.05138511956572711,0.006997686247703789
2023-01-11,0.029252629449839862,0.006997686247703789
2023-01-12,0.027912132204763962,0.006997686247703789
2023-01-13,0.03595984943512964,0.006997686247703789
2023-01-17,0.03738341252471611,0.020952679711204427
2023-01-18,0.05744718894469303,0.0071740896062548725
2023-01-19,0.050535199670686204,0.021849158792497273
2023-01-20,0.02874608467197226,0.02047875095208803
2023-01-23,-0.003843945785373837,0.01325742376174657
2023-01-24,-0.004147926036855432,0.002045894620337309
2023-01-25,0.0007743224678746774,-0.007232236594802363
2023-01-26,-0.020679431747878674,-0.007335360476532472
2023-01-27,-0.019596726484070737,-0.012455827867871543
2023-01-30,-0.010809056641486903,-0.025077732106359572
2023-01-31,-0.02888210982093442,-0.02428260601679992
2023-02-01,-0.03162122687423752,-0.02978609060357142
2023-02-02,-0.030207783482851247,-0.03891959390591657
2023-02-03,-0.01910997938658343,-0.04291814693336101
2023-02-06,-0.028206817460967648,-0.04271313704518783
2023-02-07,-0.03918687829656886,-0.04517387760574293
2023-02-08,-0.04648727626929594,-0.056576084507176175
2023-02-09,-0.05202780711884025,-0.05907613389460144
2023-02-10,-0.05558278600116573,-0.05062039784054877
2023-02-13,-0.05111062665004096,-0.05435998429602756
2023-02-14,-0.056611089569527206,-0.05298273877006881
2023-02-15,-0.04316633653794244,-0.05058975372348238
2023-02-16,-0.041108543156488264,-0.04325701366169724
2023-02-17,-0.029463519368190583,-0.04452525604161707
2023-02-21,0.0034093925487557186,-0.034388140155586486
2023-02-22,-0.012334039794231533,-0.04331116325967788
2023-02-23,-0.014904193903501617,-0.04266469189348876
2023-02-24,0.002266638187631953,-0.04266469189348876
2023-02-27,0.0007324266305843707,-0.04185069951929498
2023-02-28,0.0021901547489493467,-0.04359767369726427
2023-03-01,0.020672032588770373,-0.03734925978123582
2023-03-02,0.018725407157669904,-0.03300049958987865
2023-03-03,0.016777084824082245,-0.03869416437540713
2023-03-06,0.019945001818460817,-0.0421132961638066
2023-03-07,0.030075951388373934,-0.04481280704968321
2023-03-08,0.025704944970376786,-0.026679700170274077
2023-03-09,0.049061082549049395,-0.022861013280259173
2023-03-10,0.06551263141768393,-0.020024676455160952
2023-03-13,0.06731992014737176,-0.021649555916229923
2023-03-14,0.04568441176289317,-0.003569839636417667
2023-03-15,0.06624251831603667,0.00372737766766466
2023-03-16,0.04529798982104016,0.004951990689386516
2023-03-17,0.061411831072464285,0.002176470106078231
2023-03-20,0.05198862193343645,0.004217584230457839
2023-03-21,0.038179037878244726,0.008265138481204418
2023-03-22,0.05041952513310388,0.00895167562372413
2023-03-23,0.04840145484158431,0.009778597934871732
2023-03-24,0.04265319014548252,0.00741993947962665
2023-03-27,0.024187243057742558,0.006943074338335571
2023-03-28,0.022143579373113065,0.005452435096815933
2023-03-29,0.027556995141304608,0.005929300238107013
2023-03-30,0.03029477334635078,0.0009457329705490616
2023-03-31,0.01494907056851913,-0.0017938272389461558
2023-04-03,-0.0002676724662636909,-0.00836236537107482
2023-04-04,-0.001590525362761941,-0.01424264935826511
2023-04-05,-0.006059862610553357,-0.013674684575612222
2023-04-06,0.008406852562448774,-0.01313278451732701
2023-04-10,0.007641415004578045,-0.0032943309093279353
2023-04-11,0.0029532363565822894,0.007219313845248733
2023-04-12,0.011763264305882704,-0.002991701696772532
2023-04-13,-0.0032408639077986523,-0.0015428029484499165
2023-04-14,-0.0021092954468847624,-0.009384054260810524
2023-04-17,-0.0022467024206637154,-0.003236173576066421
2023-04-18,-0.009560367929279834,-0.010232713252563112
2023-04-19,0.0026319602068003434,-0.010232713252563112
2023-04-20,0.017845003399030057,-0.009322720672521618
2023-04-21,0.015574963609854109,-0.0006077052125812963
2023-04-24,0.014928628553432466,-0.0019701268079744994
2023-04-25,0.019725177304855457,-0.009606539847113555
2023-04-26,0.0166435849242903,-0.009606539847113555
2023-04-27,0.005431488082183078,-0.008244118251720358
2023-04-28,0.00983338542550194,-0.009606539847113555
2023-05-01,0.011239200019191653,-0.01695913371166068
2023-05-02,0.0170626034465875,-0.01695913371166068
2023-05-03,0.03382187147680771,-0.008244118251720358
2023-05-04,0.05625354824392703,-0.0022380957622306075
2023-05-05,0.03506773622857651,-0.0022380957622306075
2023-05-08,0.03704511314627967,-0.0022380957622306075
2023-05-09,0.03801134013074181,-0.008244118251720358
2023-05-10,0.039433208186973046,-0.0022380957622306075
2023-05-11,0.043117462936506534,0.00411231474317143
2023-05-12,0.053961466507958855,0.00976001551173114
2023-05-15,0.057262536016118304,0.009482168831580517
2023-05-16,0.06564290067008804,0.009482168831580517
2023-05-17,0.06591527587108192,0.009482168831580517
2023-05-18,0.052163172960011606,0.01517398965980377
2023-05-19,0.048229580163482444,0.0014201806278118694
2023-05-22,0.04243538723843421,0.007730563650985413
2023-05-23,0.05807280783514668,0.0020828628824257006
2023-05-24,0.057736909545264004,0.01517398965980377
2023-05-25,0.04437107763851178,0.01517398965980377
2023-05-26,0.04232203568850479,0.01517398965980377
2023-05-30,0.042450667856607005,0.00952628889124406
2023-05-31,0.05239519927099767,0.008863606636630229
2023-06-01,0.05479258565876788,0.011510735804586648
2023-06-02,0.04095277115428275,0.008863606636630229
2023-06-05,0.041400255823046406,-0.006112841066944626
2023-06-06,0.031000426669422154,0.0014201806278118694
2023-06-07,0.031965711863897406,0.003217369940133235
2023-06-08,0.02835763667724156,0.003217369940133235
2023-06-09,0.03305315517649121,0.007790489871039944
2023-06-12,0.03200282060272097,0.007790489871039944
2023-06-13,0.03338071080858995,0.007790489871039944
2023-06-14,0.031508708777682415,0.007790489871039944
2023-06-15,0.02241480613840796,0.005857668491686798
2023-06-16,0.03351840895645464,0.005857668491686798
2023-06-20,0.04121871997816129,0.005857668491686798
2023-06-21,0.039637651170352006,0.005857668491686798
2023-06-22,0.03589837575317367,0.005857668491686798
2023-06-23,0.04845225179477031,0.005857668491686798
2023-06-26,0.05562766549247322,0.005857668491686798
2023-06-27,0.044340509434398934,0.005857668491686798
2023-06-28,0.036893604344797604,0.005857668491686798
2023-06-29,0.04293442286170768,0.005857668491686798
2023-06-30,0.032733261144110015,0.005857668491686798
2023-07-03,0.028594605556641728,0.005857668491686798
2023-07-05,0.01579671879590494,0.005857668491686798
2023-07-06,0.02087977073191527,0.005857668491686798
2023-07-07,0.018834796488496286,0.005857668491686798
2023-07-10,0.02513305736261562,0.0015578535625490372
2023-07-11,0.014215974325435088,0.007387088786264621
2023-07-12,-0.000605354020032367,0.007387088786264621
2023-07-13,-0.00811904973737032,0.005762545408161053
2023-07-14,-0.0080795940170586,0.005762545408161053
2023-07-17,-0.006055363321728957,0.005762545408161053
2023-07-18,-0.024879455734410083,0.007387088786264621
2023-07-19,-0.03418277680139459,0.005762545408161053
2023-07-20,-0.035140873103536974,0.005762545408161053
2023-07-21,-0.03467645627845384,0.005762545408161053
2023-07-24,-0.03271686481720282,0.005762545408161053
2023-07-25,-0.03796328824873341,0.003754803635909487
2023-07-26,-0.02739786173720704,0.0022615275430319243
2023-07-27,-0.03447590001987666,-0.0010823758148358733
2023-07-28,-0.03709620940201275,0.0022615275430319243
2023-07-31,-0.03283164769859925,-0.002575651907713437
2023-08-01,-0.01603575184020445,-0.005984590348967869
2023-08-02,0.0019549907803635413,-0.005984590348967869
2023-08-03,0.003364227787336249,0.01136432155350379
2023-08-04,0.009802824466728977,0.003819614556850318
2023-08-07,-0.003261520711920096,0.003819614556850318
2023-08-08,-0.00563788300830359,-0.005440373543067755
2023-08-09,-0.002019068984891459,-0.005440373543067755
2023-08-10,-0.0008746159539145815,0.001332449317264567
2023-08-11,0.006282957477821816,-0.005440373543067755
2023-08-14,-0.0047309812323269584,-0.003364296698623987
2023-08-15,0.008173587120977821,-0.005440373543067755
2023-08-16,0.024383586570791094,0.0034085261617083354
2023-08-17,0.019856446400120964,0.009352762669343128
2023-08-18,0.01996356792273124,0.008358368187875057
2023-08-21,0.011268749252833832,0.004879836953942503
2023-08-22,0.004693094358101835,0.004879836953942503
2023-08-23,-0.022796670057637525,0.008358368187875057
2023-08-24,-0.011291337351055697,0.009352762669343128
2023-08-25,-0.014084163227124802,0.014029480195794353
2023-08-28,-0.03468986276387265,0.013035085714326286
2023-08-29,-0.04806455741313376,0.012635196009296988
2023-08-30,-0.04647315319865397,0.006720850165038521
2023-08-31,-0.04739329503121892,0.006720850165038521
2023-09-01,-0.04954493106425095,0.006720850165038521
2023-09-05,-0.058197404970029676,0.006720850165038521
2023-09-06,-0.04491873956278902,-0.0038954209077987213
2023-09-07,-0.0423383416649219,-0.0008241315742904747
2023-09-08,-0.0324255132123068,0.00034253132829687463
2023-09-11,-0.03259314315804507,-0.0008241315742904747
2023-09-12,-0.022194131782213855,-0.0008241315742904747
2023-09-13,-0.019332164735672674,-0.0008241315742904747
2023-09-14,-0.033643092425191035,-0.0008241315742904747
2023-09-15,-0.02677222184620165,-0.0038954209077987213
2023-09-18,-0.017108851971322836,-0.0008241315742904747
2023-09-19,-0.015111472521514568,-0.0038954209077987213
2023-09-20,-0.019218493525316904,-0.0008241315742904747
2023-09-21,-0.011497716683224746,0.00034253132829687463
2023-09-22,-0.021444170809830854,0.00034253132829687463
2023-09-25,-0.02723087245201472,0.00034253132829687463
2023-09-26,-0.005283178360204532,0.00034253132829687463
2023-09-27,-0.019950710010554373,0.00034253132829687463
2023-09-28,-0.03726780546993225,0.00034253132829687463
2023-09-29,-0.03930008421438014,0.00034253132829687463
2023-10-02,-0.027427394631598268,0.00034253132829687463
2023-10-03,-0.008040987689454604,0.00034253132829687463
2023-10-04,-0.0047096500730118285,-0.004673613609566775
2023-10-05,0.014746760895108624,-0.004673613609566775
2023-10-06,0.011989570237894709,-0.000766410837892726
2023-10-09,0.007865090564248112,-0.000766410837892726
2023-10-10,0.005500069038628652,-0.000766410837892726
2023-10-11,0.002131463146318957,-0.004673613609566775
2023-10-12,0.00041507171537435994,-0.008194936008874562
2023-10-13,0.02111239860952341,-0.0009313511043262863
2023-10-16,0.009517475461044311,-0.004673613609566775
2023-10-17,0.02915003898893742,-0.004673613609566775
2023-10-18,0.04525696752750541,-0.004673613609566775
2023-10-19,0.05581220833438216,-0.004673613609566775
2023-10-20,0.07027707210525747,-0.004673613609566775
2023-10-23,0.08038814631582136,-0.004673613609566775
2023-10-24,0.06996671623823292,-0.004673613609566775
2023-10-25,0.08973775595750788,0.013021062409563272
2023-10-26,0.10362380317541708,0.014415016544297792
2023-10-27,0.10665238141613997,0.014415016544297792
2023-10-30,0.09466060299835166,0.014415016544297792
2023-10-31,0.0870636059301153,0.018322219315971843
2023-11-01,0.07982775753567362,0.027100366487099032
2023-11-02,0.06579069551490657,0.03017156890729096
2023-11-03,0.05061078009629294,0.011803219392731027
2023-11-06,0.047992838945139615,0.00998875777462671
2023-11-07,0.040807451994550714,0.00998875777462671
2023-11-08,0.04798170383090139,0.011408315526153961
2023-11-09,0.06075972708818034,0.011408315526153961
2023-11-10,0.048523637684165566,0.0044526037998269255
2023-11-13,0.0543174538266773,-0.0059710741880999755
2023-11-14,0.0485146970337611,-0.0059710741880999755
2023-11-15,0.04965753424649266,-0.014051920950598035
2023-11-16,0.046656315660869696,-0.015321448265178337
2023-11-17,0.05123626242099033,-0.020820956056176315
2023-11-20,0.04954970845820905,-0.007384563308428773
2023-11-21,0.03726636981850473,-0.014355955764899642
2023-11-22,0.04307450103171462,-0.014355955764899642
2023-11-24,0.044528042302127924,-0.007384563308428773
2023-11-27,0.050831148099052204,-0.0031124619123674303
2023-11-28,0.05168978276864311,-0.0026837275527870595
2023-11-29,0.0528276190636936,-0.007384563308428773
2023-11-30,0.04566248763869485,-0.0056010915564231835
2023-12-01,0.033695396201732786,-0.0019361102564800791
2023-12-04,0.03066386370941565,-0.000506612712282539
2023-12-05,0.027546533966050335,0.0004905675414154905
2023-12-06,0.03311713127342797,0.0004905675414154905
2023-12-07,0.039930768087778734,0.002462237548300165
2023-12-08,0.033908195894999826,0.002462237548300165
2023-12-11,0.03572682512218295,0.002462237548300165
2023-12-12,0.030563635149309043,0.001870081498081901
2023-12-13,0.01724957128563176,0.001870081498081901
2023-12-14,0.01027269777753581,0.001870081498081901
2023-12-15,0.006306862974793104,0.001870081498081901
2023-12-18,0.0095768798865008,0.001870081498081901
2023-12-19,0.015984331564353083,0.001870081498081901
2023-12-20,0.032439243155608866,0.001870081498081901
2023-12-21,0.025724561032375304,-7.790284694419148e-05
2023-12-22,0.02478623456144402,0.001870081498081901
2023-12-26,0.026027541259446396,0.0014650572946021336
2023-12-27,0.02287465110926612,-0.0005565962998136692
2023-12-28,0.030585915374885086,-0.006107472067475884
2023-12-29,0.03277860764550944,0.0012645512586906406
2024-01-02,0.021643922564295703,0.0038990419680247903
2024-01-03,0.043537618123190125,0.010530029388769017
2024-01-04,0.05793100496497372,0.010530029388769017
2024-01-05,0.05263720294058882,0.01069165212891012
2024-01-08,0.04083438685208929,0.010126223555817326
2024-01-09,0.051109985650369616,0.010530029388769017
2024-01-10,0.04566056739970281,0.010350887342147331
2024-01-11,0.05216752387952628,0.01171109772056482
2024-01-12,0.05097759503249644,0.01171109772056482
2024-01-16,0.040321731623696344,0.01171109772056482
2024-01-17,0.05564377818720856,0.012827882113984867
2024-01-18,0.05355831182179949,0.01582455034528873
2024-01-19,0.035404100076675826,0.010265665519826437
2024-01-22,0.027531285551572582,0.008057579508362086
2024-01-23,0.025471270057167317,0.004346611587032819
2024-01-24,0.04555100022640968,0.0005578930747606515
2024-01-25,0.040612257443188415,-0.0028544875891314604
2024-01-26,0.03811985802505413,-0.013807000944111287
2024-01-29,0.03187656482174206,-0.008380197970184586
2024-01-30,0.031310476889018224,0.0075590176826386786
2024-01-31,0.05218687872765293,0.0075590176826386786
2024-02-01,0.04834423548661304,0.006860054621901831
2024-02-02,0.03631030646298572,0.014140463444088468
2024-02-05,0.02970256826720097,0.01881458079829476
2024-02-06,0.031924369407674735,0.01772618438768941
2024-02-07,0.03354748042576228,0.01772618438768941
2024-02-08,0.026890351581337457,0.01068845168835461
2024-02-09,0.020111731843663883,-0.004433237524572678
2024-02-12,0.03153818515696183,-0.00014776712012849608
2024-02-13,0.044304566062074224,0.00017629789856122695
2024-02-14,0.03285396233226079,0.00790750631975287
2024-02-15,0.018754480986457267,0.0002137998158951169
2024-02-16,0.02993817133161092,-0.00886868369817141
2024-02-20,0.041394902603011374,-0.012699585687283362
